Date,sentiment
2018-07-21 18:57:32,0.3596190476190476
2018-07-22 19:55:51,0.0603030303030303
2018-07-23 19:40:22,0.05472222222222223
2018-07-24 19:35:12,0.10517857142857143
2018-07-25 19:35:11,0.12452380952380952
2018-07-26 19:50:39,0.10644444444444445
2018-07-27 19:30:31,0.02071428571428577
2018-07-28 19:43:05,0.0
2018-07-29 18:39:59,0.1335
2018-07-30 19:04:24,0.1394285714285714
2018-08-01 19:49:23,0.08780092592592594
2018-08-02 19:26:37,0.25442424242424244
2018-08-03 19:20:24,0.0001601731601731604
2018-08-04 18:37:54,0.35190909090909084
2018-08-05 18:49:54,0.13896296296296295
2018-08-06 18:39:09,0.1838888888888889
2018-08-07 19:54:44,0.02375
2018-08-08 19:52:30,-0.08196969696969696
2018-08-09 19:53:19,0.042444444444444444
2018-08-10 19:54:46,0.034444444444444444
2018-08-11 19:30:00,-0.09484848484848485
2018-08-12 19:45:51,0.08222222222222222
2018-08-13 19:36:42,0.06666666666666668
2018-08-14 19:35:08,0.03279761904761904
2018-08-15 19:44:46,0.005000000000000002
2018-08-16 19:47:22,0.07032142857142858
2018-08-17 19:53:07,0.08722222222222223
2018-08-18 19:00:14,0.254712962962963
2018-08-19 19:33:47,-0.07100000000000001
2018-08-20 19:44:24,0.16666666666666666
2018-08-21 19:35:29,0.1560952380952381
2018-08-22 19:49:46,0.17115384615384616
2018-08-23 19:27:32,0.0008522727272727293
2018-08-24 19:34:45,0.22866666666666666
2018-08-25 19:52:52,0.05928571428571429
2018-08-26 19:47:29,0.24833333333333335
2018-08-27 19:40:00,0.11785714285714285
2018-08-28 19:37:11,0.09474747474747475
2018-08-29 19:13:58,0.09944444444444445
2018-08-30 19:50:43,0.017777777777777774
2018-09-01 18:35:24,0.12003932178932178
2018-09-02 18:57:34,0.0400981240981241
2018-09-03 19:16:25,0.1063257575757576
2018-09-04 19:44:56,0.09868686868686868
2018-09-05 19:33:33,0.40821969696969695
2018-09-06 19:40:09,-0.003571428571428567
2018-09-07 19:53:46,0.14685978835978836
2018-09-08 19:44:08,0.177
2018-09-09 19:46:39,0.12222222222222223
2018-09-10 19:44:37,0.14624338624338623
2018-09-11 19:35:09,0.16944444444444445
2018-09-12 19:23:55,0.02142857142857143
2018-09-13 19:26:17,0.3274949494949495
2018-09-14 19:29:12,0.29727272727272724
2018-09-15 19:33:44,0.13045454545454546
2018-09-16 19:22:24,0.11304629629629628
2018-09-17 19:33:02,0.152943722943723
2018-09-18 19:44:21,0.041748917748917744
2018-09-19 19:24:29,0.13374603174603175
2018-09-20 19:41:50,0.04704004329004329
2018-09-21 19:24:31,-0.05850000000000001
2018-09-22 19:19:34,0.14175000000000001
2018-09-23 19:38:06,-0.26954545454545453
2018-09-24 19:18:57,0.07333333333333333
2018-09-25 19:29:20,0.2726388888888889
2018-09-26 19:19:21,0.022272727272727277
2018-09-27 19:55:48,0.026666666666666665
2018-09-28 19:42:39,0.22475
2018-09-29 19:54:00,-0.03537037037037037
2018-10-01 19:30:17,0.07255555555555557
2018-10-02 19:33:06,0.14325757575757575
2018-10-03 19:35:55,0.05527777777777777
2018-10-04 19:50:58,-0.06714646464646463
2018-10-05 19:32:55,0.08738888888888888
2018-10-06 19:45:42,0.08964682539682542
2018-10-07 19:12:36,0.0835952380952381
2018-10-08 19:16:16,0.1098095238095238
2018-10-09 19:30:34,0.31074999999999997
2018-10-10 19:45:35,-0.10416666666666666
2018-10-11 19:30:40,0.06566666666666668
2018-10-12 19:09:37,0.09125000000000001
2018-10-13 19:17:43,0.07944761904761903
2018-10-14 18:53:08,0.4033333333333333
2018-10-15 19:19:20,0.3721428571428571
2018-10-16 19:38:03,-0.0018293650793650682
2018-10-17 19:11:08,0.06467532467532466
2018-10-18 19:20:51,0.16946464646464646
2018-10-19 18:56:42,0.023333333333333324
2018-10-20 19:40:27,0.1902539682539683
2018-10-21 18:55:24,0.16377272727272724
2018-10-22 19:40:50,0.06666666666666668
2018-10-23 19:41:24,0.0806619769119769
2018-10-24 19:49:43,0.2864545454545454
2018-10-25 19:29:20,0.26767857142857143
2018-10-26 19:22:29,0.17642857142857143
2018-10-27 18:43:35,0.2515
2018-10-28 19:19:38,-0.011666666666666669
2018-10-29 19:30:22,0.2736363636363636
2018-10-30 19:03:15,-0.1127878787878788
2018-11-01 18:57:01,0.18329365079365081
2018-11-02 19:48:56,0.02384090909090909
2018-11-03 18:48:53,0.16534722222222223
2018-11-04 18:25:18,0.1391666666666667
2018-11-05 18:26:05,0.021818181818181803
2018-11-06 17:16:22,0.15333333333333332
2018-11-07 17:43:16,-0.081010101010101
2018-11-08 18:32:49,0.14598484848484847
2018-11-09 18:44:41,0.15666666666666668
2018-11-10 18:38:15,0.14644444444444443
2018-11-11 17:58:53,0.1670568783068783
2018-11-12 18:03:40,0.02422222222222222
2018-11-13 17:39:18,0.1519047619047619
2018-11-14 18:07:14,0.2929034391534392
2018-11-15 18:16:12,0.10516666666666667
2018-11-16 18:19:18,-0.03997258297258298
2018-11-17 18:28:02,0.08863636363636364
2018-11-18 18:00:06,0.11916666666666667
2018-11-19 18:15:47,0.25
2018-11-20 18:47:12,0.19375
2018-11-21 18:30:30,0.047
2018-11-22 17:02:53,0.077
2018-11-23 16:54:47,0.0
2018-11-24 18:04:55,0.09969444444444445
2018-11-25 18:15:53,0.10916666666666668
2018-11-26 18:51:40,-0.010389610389610403
2018-11-27 18:53:44,0.05972222222222223
2018-11-28 18:42:54,-0.010833333333333339
2018-11-29 18:00:23,0.0053282828282828374
2018-12-01 18:49:28,0.11027777777777777
2018-12-02 17:34:45,0.1645833333333333
2018-12-03 18:11:35,-0.09958333333333333
2018-12-04 18:31:59,-0.04106060606060606
2018-12-05 17:27:38,0.04
2018-12-06 18:10:09,0.0636111111111111
2018-12-07 18:23:27,0.03833333333333333
2018-12-08 17:30:53,0.19542857142857145
2018-12-21 03:12:14,-0.026380952380952383
2018-12-10 18:06:42,0.1666060606060606
2018-12-11 18:30:37,0.016249999999999983
2018-12-12 18:18:38,-0.10214285714285713
2018-12-13 17:54:27,0.1302020202020202
2018-12-14 18:25:25,0.33573333333333333
2018-12-15 17:52:45,-0.011666666666666669
2018-12-16 17:51:15,0.11063492063492061
2018-12-17 18:27:07,-0.21571428571428575
2018-12-18 18:31:05,-0.17191919191919194
2018-12-19 18:43:38,-0.07683333333333334
2018-12-20 18:33:52,0.01362962962962964
2018-12-21 17:52:50,0.09030303030303029
2018-12-22 18:14:20,0.017922077922077922
2018-12-23 18:31:02,0.2787074829931973
2018-12-24 17:52:20,0.13499999999999998
2018-12-25 18:22:49,0.2884848484848485
2018-12-26 18:13:48,0.04233333333333332
2018-12-27 17:55:09,-0.024
2018-12-28 18:35:25,-0.18640873015873013
2018-12-29 17:43:53,0.02899999999999999
2018-12-30 18:00:41,0.18371212121212124
