,Date,Adj Close,sentiment
150,2018-08-14,347.6400146484375,0.03279761904761904
151,2018-08-15,338.69000244140625,-0.008333333333333331
152,2018-08-16,335.45001220703125,0.1196861471861472
153,2018-08-17,305.5,0.08722222222222223
154,2018-08-20,308.44000244140625,0.16666666666666666
155,2018-08-21,321.8999938964844,0.1560952380952381
156,2018-08-22,321.6400146484375,0.17115384615384616
157,2018-08-23,320.1000061035156,0.0008522727272727293
158,2018-08-24,322.82000732421875,0.22866666666666666
159,2018-08-27,319.2699890136719,0.11785714285714285
160,2018-08-28,311.8599853515625,0.12363636363636366
161,2018-08-29,305.010009765625,0.09944444444444443
162,2018-08-30,303.1499938964844,-0.022301587301587315
163,2018-09-04,288.95001220703125,0.09868686868686867
164,2018-09-05,280.739990234375,0.40821969696969695
165,2018-09-06,280.95001220703125,-0.003571428571428567
166,2018-09-07,263.239990234375,0.14685978835978836
167,2018-09-10,285.5,0.2062433862433862
168,2018-09-11,279.44000244140625,0.11
169,2018-09-12,290.5400085449219,0.021428571428571432
170,2018-09-13,289.4599914550781,0.3274949494949495
171,2018-09-14,295.20001220703125,0.2336363636363636
172,2018-09-17,294.8399963378906,0.19294372294372303
173,2018-09-18,284.9599914550781,0.041748917748917744
174,2018-09-19,299.0199890136719,0.07174603174603175
175,2018-09-20,298.3299865722656,0.06004004329004329
176,2018-09-21,299.1000061035156,-0.05850000000000001
177,2018-09-24,299.67999267578125,0.07333333333333332
178,2018-09-25,300.989990234375,0.2726388888888889
179,2018-09-26,309.5799865722656,0.02227272727272728
180,2018-09-27,307.5199890136719,0.024090909090909086
181,2018-09-28,264.7699890136719,0.22475
182,2018-10-01,310.70001220703125,0.07255555555555558
183,2018-10-02,301.0199890136719,0.14325757575757575
184,2018-10-03,294.79998779296875,0.035277777777777776
185,2018-10-04,281.8299865722656,-0.06714646464646462
186,2018-10-05,261.95001220703125,0.08588095238095235
187,2018-10-08,250.55999755859375,0.1098095238095238
188,2018-10-09,262.79998779296875,0.31075
189,2018-10-10,256.8800048828125,-0.10416666666666666
190,2018-10-11,252.22999572753906,0.094
191,2018-10-12,258.7799987792969,0.09125
192,2018-10-15,259.5899963378906,0.34214285714285714
193,2018-10-16,276.5899963378906,0.010551587301587312
194,2018-10-17,271.7799987792969,0.06467532467532466
195,2018-10-18,263.9100036621094,0.2048888888888889
196,2018-10-19,260.0,0.023333333333333324
197,2018-10-22,260.95001220703125,0.06666666666666668
198,2018-10-23,294.1400146484375,0.0806619769119769
199,2018-10-24,288.5,0.17936363636363634
200,2018-10-25,314.8599853515625,0.2489166666666667
201,2018-10-26,330.8999938964844,0.16395833333333334
202,2018-10-29,334.8500061035156,0.20166666666666666
203,2018-10-30,329.8999938964844,-0.1127878787878788
204,2018-11-01,344.2799987792969,0.18996031746031747
205,2018-11-02,346.4100036621094,0.02384090909090909
206,2018-11-05,341.3999938964844,0.021818181818181803
207,2018-11-06,341.05999755859375,0.15333333333333332
208,2018-11-07,348.1600036621094,-0.081010101010101
209,2018-11-08,351.3999938964844,0.14598484848484847
210,2018-11-09,350.510009765625,0.3166666666666667
211,2018-11-12,331.2799987792969,0.024222222222222218
212,2018-11-13,338.7300109863281,0.19285714285714284
213,2018-11-14,344.0,0.2929034391534392
214,2018-11-15,348.44000244140625,0.10516666666666667
215,2018-11-16,354.30999755859375,-0.02687734487734488
216,2018-11-19,353.4700012207031,0.25
217,2018-11-20,347.489990234375,0.15375
218,2018-11-21,338.19000244140625,0.047
219,2018-11-23,325.8299865722656,0.0
220,2018-11-26,346.0,-0.010389610389610405
221,2018-11-27,343.9200134277344,0.059722222222222225
222,2018-11-28,347.8699951171875,0.08316666666666668
223,2018-11-29,341.1700134277344,-0.02967171717171716
224,2018-12-03,358.489990234375,-0.06625
225,2018-12-04,359.70001220703125,-0.04106060606060606
226,2018-12-06,363.05999755859375,0.10166666666666667
227,2018-12-07,357.9700012207031,0.12072285353535353
228,2018-12-10,365.1499938964844,0.22054545454545446
229,2018-12-11,366.760009765625,-0.013333333333333345
230,2018-12-12,366.6000061035156,-0.10214285714285712
231,2018-12-13,376.7900085449219,0.17444444444444446
232,2018-12-14,365.7099914550781,0.3357333333333333
233,2018-12-17,348.4200134277344,-0.21571428571428572
234,2018-12-18,337.0299987792969,-0.1215858585858586
235,2018-12-19,332.9700012207031,-0.07683333333333334
236,2018-12-20,315.3800048828125,0.053932659932659936
237,2018-12-21,319.7699890136719,-0.4096969696969698
238,2018-12-24,295.3900146484375,0.1908843537414966
239,2018-12-26,326.0899963378906,0.04233333333333332
240,2018-12-27,316.1300048828125,-0.024
241,2018-12-28,333.8699951171875,-0.18640873015873013
