Date,sentiment,Adj Close
2018-08-17,0.13095021645021643,212.53280639648438
2018-08-18,0.17695526695526695,
2018-08-19,0.11446570972886765,
2018-08-20,0.08989109848484848,210.46200561523438
2018-08-21,0.2154722222222222,210.05172729492188
2018-08-22,0.048409090909090915,210.0615234375
2018-08-23,0.0007309941520467868,210.49131774902344
2018-08-24,0.05297699214365881,211.14576721191406
2018-08-25,0.02445887445887445,
2018-08-26,0.0973165869218501,
2018-08-27,0.10506140350877194,212.88446044921875
2018-08-28,0.09997009569377989,214.6036376953125
2018-08-29,0.11580357142857142,217.8075714111328
2018-08-30,0.19064327485380114,219.80999755859375
2018-08-31,0.11909911616161614,222.3496856689453
2018-09-01,0.18994642857142857,
2018-09-02,0.18987500000000002,
2018-09-03,0.23238076874704072,
2018-09-04,0.15123106060606062,223.06275939941406
2018-09-05,0.23872873471557685,221.6073455810547
2018-09-06,0.0025730994152046703,217.92478942871094
2018-09-07,0.11821212121212119,216.1665496826172
2018-09-08,0.006684387737019316,
2018-09-09,0.18157894736842106,
2018-09-10,0.06358889648363333,213.26541137695312
2018-09-11,0.13850505050505052,218.65740966796875
2018-09-12,0.15720675505050508,215.94187927246094
2018-09-13,0.07007154882154883,221.15798950195312
2018-09-14,0.12052272727272728,218.64761352539062
2018-09-15,0.2746929824561404,
2018-09-16,0.34100784632034625,
2018-09-17,0.01952651515151515,212.8258819580078
2018-09-18,0.17761904761904762,213.17752075195312
2018-09-19,0.14701459034792366,213.30447387695312
2018-09-20,0.023522727272727282,214.92601013183594
2018-09-21,0.09805555555555555,212.61097717285156
2018-09-22,0.21199810606060612,
2018-09-23,0.13484649122807016,
2018-09-24,0.06931818181818182,215.66836547851562
2018-09-25,0.1293384977595504,217.035888671875
2018-09-26,0.11034077380952381,215.3069305419922
2018-09-27,0.08384740259740259,219.7318572998047
2018-09-28,0.09650577200577201,220.5035400390625
2018-09-29,0.14316919191919192,
2018-09-30,0.07709728867623605,
2018-10-01,0.03945075757575757,221.98826599121094
2018-10-02,0.07738620448179272,223.96142578125
2018-10-03,0.09792481203007519,226.68670654296875
2018-10-04,0.013205717893217894,222.7013397216797
2018-10-05,0.154040404040404,219.087158203125
2018-10-06,0.06680555555555555,
2018-10-07,0.22341478696741854,
2018-10-08,0.006492063492063492,218.5792694091797
2018-10-09,-0.0020839646464646477,221.6073455810547
2018-10-10,0.047302346776030985,211.3411102294922
2018-10-11,0.12025018037518036,209.47543334960938
2018-10-12,0.024498456790123465,216.95774841308594
2018-10-13,0.12869318181818182,
2018-10-14,0.07878125,
2018-10-15,0.05854349415204679,212.3179168701172
2018-10-16,0.03051226551226551,216.99681091308594
2018-10-17,0.20185185185185187,216.05909729003906
2018-10-18,0.07891666666666668,211.0089874267578
2018-10-19,0.020050505050505048,214.22267150878906
2018-10-20,0.13646616541353385,
2018-10-21,0.1453859577922078,
2018-10-22,0.058585858585858595,215.53160095214844
2018-10-23,0.14538919900762007,217.5633544921875
2018-10-24,0.0582251082251082,210.1005859375
2018-10-25,-0.013150352733686067,214.7013397216797
2018-10-26,0.15527777777777776,211.28253173828125
2018-10-27,0.1796825396825397,
2018-10-28,0.17701325757575756,
2018-10-29,0.0451140873015873,207.3166961669922
2018-10-30,0.05180754917597022,208.35211181640625
2018-10-31,0.13786059213690793,213.78314208984375
2018-11-01,0.014907407407407406,217.065185546875
2018-11-02,0.06361263005999848,202.66709899902344
2018-11-03,0.17031665337586388,
2018-11-04,0.1447514619883041,
2018-11-05,0.03510416666666667,196.91372680664062
2018-11-06,0.23947368421052637,199.04318237304688
2018-11-07,0.17972222222222226,205.07980346679688
2018-11-08,0.06578947368421052,204.3642578125
2018-11-09,0.11416666666666667,200.42379760742188
2018-11-10,0.10783625730994152,
2018-11-11,0.1857659932659933,
2018-11-12,0.1336744639376218,190.32762145996094
2018-11-13,0.09087391774891773,188.426025390625
2018-11-14,0.1483738175404842,183.10348510742188
2018-11-15,0.11436071238702819,187.62225341796875
2018-11-16,0.13336537366142628,189.70030212402344
2018-11-17,0.12813902918069586,
2018-11-18,0.20507936507936508,
2018-11-19,0.14719617224880385,182.1820831298828
2018-11-20,0.03739711934156379,173.47781372070312
2018-11-21,0.1952777777777778,173.28175354003906
2018-11-22,0.09511742424242424,
2018-11-23,0.11387067099567098,168.88059997558594
2018-11-24,0.02808270676691729,
2018-11-25,0.1403835978835979,
2018-11-26,0.0006481481481481447,171.1645050048828
2018-11-27,0.09980263157894735,170.7920379638672
2018-11-28,0.02277496693121693,177.3594512939453
2018-11-29,0.16131902356902356,175.99693298339844
2018-11-30,0.056632996632996646,175.04615783691406
2018-12-01,0.06607007575757576,
2018-12-02,0.22516713352007467,
2018-12-03,0.09272285006660007,181.16265869140625
2018-12-04,0.08285879629629629,173.19354248046875
2018-12-05,0.1044472502805836,
2018-12-06,0.10907638888888886,171.2625274658203
2018-12-07,0.16154401154401155,165.15582275390625
2018-12-08,0.028887559808612438,
2018-12-09,0.10855952380952383,
2018-12-10,0.11985795454545456,166.2438507080078
2018-12-11,0.10721386800334169,165.2930450439453
2018-12-12,0.24020833333333336,165.7537384033203
2018-12-13,0.20646780303030304,167.56712341308594
2018-12-14,0.20302872474747477,162.2053680419922
2018-12-15,0.21296296296296297,
2018-12-16,0.20601851851851855,
2018-12-17,0.07445645363408522,160.69586181640625
2018-12-18,0.15352272727272728,162.78372192382812
2018-12-19,0.1969590643274854,157.70619201660156
2018-12-20,0.08899494949494949,153.72653198242188
2018-12-21,0.1313236531986532,147.74725341796875
2018-12-22,0.11340193602693602,
2018-12-23,0.11530864197530866,
2018-12-24,0.06139819245082403,143.92445373535156
2018-12-25,0.0691520467836257,
2018-12-26,0.25597222222222227,154.059814453125
2018-12-27,0.1347550505050505,153.05999755859375
2018-12-28,0.09418859649122807,153.138427734375
2018-12-29,0.08766037568669148,
